timestamps,eeg_1,eeg_2,eeg_3,eeg_4,ppg_1,ppg_2,ppg_3
1553360314.8738143,,,,,2397436.0,167928496.0,159816704.0
1553360314.8755066,863.479858398,806.666687012,801.428588867,835.67767334,,,
1553360314.8794057,822.380981445,805.457885742,799.816833496,786.520141602,,,
1553360314.8820662,,,,,,,
1553360314.8823266,,,,,,,
1553360314.8828514,,,,,,,
1553360314.8833046,835.67767334,809.487182617,797.802185059,818.754577637,,,
1553360314.8872035,876.373596191,805.457885742,800.219787598,871.135559082,,,
1553360314.8894136,,,,,2396630.0,167889824.0,159829600.0
1553360314.8911023,865.897460938,805.457885742,800.622680664,842.52746582,,,
1553360314.8950014,821.172180176,807.875488281,801.025634766,786.923095703,,,
1553360314.8989003,821.575073242,802.637390137,805.054931641,800.622680664,,,
1553360314.9016995,,,,,,,
1553360314.9019599,,,,,,,
1553360314.9027991,862.271057129,801.025634766,803.040283203,864.688659668,,,
1553360314.9050128,,,,,2390183.25,167892240.0,159848944.0
1553360314.9066980,880.402954102,803.443237305,799.41394043,860.256408691,,,
1553360314.9105971,845.347961426,802.234436035,803.443237305,792.564086914,,,
1553360314.9109263,,,,,,,
1553360314.9109263,,,,,,,
1553360314.9111528,,,,,,,
1553360314.9111745,,,,,,,
1553360314.9112005,,,,,,,
1553360314.9113164,,,,,,,
1553360314.9113777,,,,,,,
1553360314.9114180,,,,,,,
1553360314.9114492,,,,,,,
1553360314.9114819,,,,,,,
1553360314.9116044,,,,,,,
1553360314.9116399,,,,,,,
1553360314.9116657,,,,,,,
1553360314.9116962,,,,,,,
1553360314.9117882,,,,,,,
1553360314.9118347,,,,,,,
1553360314.9118533,,,,,,,
1553360314.9120164,,,,,,,
1553360314.9144959,826.813171387,801.025634766,804.249084473,787.728942871,,,
1553360314.9180202,,,,,,,
1553360314.9183948,865.091552734,801.025634766,800.622680664,847.765563965,,,
1553360314.9206121,,,,,2396630.0,167928496.0,159783664.0
1553360314.9213331,,,,,,,
1553360314.9215934,,,,,,,
1553360314.9222937,880.805847168,802.637390137,799.010986328,867.912109375,,,
1553360314.9261928,846.959716797,804.249084473,805.054931641,807.875488281,,,
1553360314.9300916,815.53112793,802.637390137,805.860778809,776.84979248,,,
1553360314.9339905,843.73626709,804.249084473,802.637390137,832.051269531,,,
1553360314.9362113,,,,,2398241.75,167968784.0,159863440.0
1553360314.9378893,882.820495605,813.516479492,807.069580078,870.73260498,,,
1553360314.9409666,,,,,,,
1553360314.9412270,,,,,,,
1553360314.9417884,859.047607422,816.336975098,808.278381348,832.857116699,,,
1553360314.9456873,815.53112793,808.681335449,802.637390137,789.743591309,,,
1553360314.9495862,821.978027344,802.234436035,803.443237305,818.351623535,,,
1553360314.9518106,,,,,2392600.75,167893840.0,159791728.0
1553360314.9531891,,,,,,,
1553360314.9534850,857.838806152,801.025634766,805.860778809,870.329650879,,,
1553360314.9573841,853.003662109,806.26373291,803.846130371,857.838806152,,,
1553360314.9606001,,,,,,,
1553360314.9608603,,,,,,,
1553360314.9612830,806.666687012,810.293029785,803.443237305,807.875488281,,,
1553360314.9651818,798.608032227,807.875488281,801.831481934,806.666687012,,,
1553360314.9674096,,,,,2391794.75,167919632.0,159811056.0
1553360314.9690807,840.109863281,808.278381348,803.846130371,857.032958984,,,
1553360314.9729798,851.391967773,808.278381348,810.293029785,859.85345459,,,
1553360314.9768786,813.113525391,804.652038574,805.457885742,805.860778809,,,
1553360314.9802337,,,,,,,
1553360314.9804938,,,,,,,
1553360314.9807775,789.340637207,802.637390137,799.816833496,790.549438477,,,
1553360314.9830089,,,,,2392600.75,167899488.0,159815088.0
1553360314.9846764,821.978027344,801.831481934,802.637390137,842.52746582,,,
1553360314.9883580,,,,,,,
1553360314.9885755,853.809509277,804.249084473,802.637390137,872.344299316,,,
1553360314.9924743,820.769226074,801.831481934,804.652038574,832.454223633,,,
1553360314.9963732,784.505493164,796.190490723,807.47253418,791.758239746,,,
1553360314.9986081,,,,,2392600.75,167906736.0,159854576.0
1553360314.9998672,,,,,,,
1553360315.0001271,,,,,,,
1553360315.0002720,812.307678223,799.010986328,803.040283203,825.201477051,,,
1553360315.0041711,859.047607422,805.054931641,806.666687012,872.344299316,,,
1553360315.0080700,853.809509277,811.098876953,806.26373291,845.347961426,,,
1553360315.0119689,804.652038574,809.890136719,803.443237305,799.010986328,,,
1553360315.0123994,,,,,,,
1553360315.0123994,,,,,,,
1553360315.0126259,,,,,,,
1553360315.0126481,,,,,,,
1553360315.0126739,,,,,,,
1553360315.0127897,,,,,,,
1553360315.0128508,,,,,,,
1553360315.0128913,,,,,,,
1553360315.0129223,,,,,,,
1553360315.0129550,,,,,,,
1553360315.0130773,,,,,,,
1553360315.0131128,,,,,,,
1553360315.0131388,,,,,,,
1553360315.0131691,,,,,,,
1553360315.0132608,,,,,,,
1553360315.0133073,,,,,,,
1553360315.0133262,,,,,,,
1553360315.0134888,,,,,,,
1553360315.0142074,,,,,2395824.25,167967184.0,159833632.0
1553360315.0158677,811.098876953,807.875488281,808.278381348,816.739929199,,,
1553360315.0195005,,,,,,,
1553360315.0197606,,,,,,,
1553360315.0197668,857.435913086,807.47253418,810.293029785,871.94140625,,,
1553360315.0235269,,,,,,,
1553360315.0236657,853.003662109,806.666687012,809.084228516,863.076904297,,,
1553360315.0275645,811.904785156,809.487182617,811.501831055,802.234436035,,,
1553360315.0298066,,,,,2393406.5,167956704.0,159885200.0
1553360315.0314634,800.622680664,809.084228516,812.307678223,802.637390137,,,
1553360315.0353625,840.512817383,805.457885742,814.725280762,859.85345459,,,
1553360315.0391340,,,,,,,
1553360315.0392613,861.868103027,808.681335449,815.128234863,866.703308105,,,
1553360315.0393941,,,,,,,
1553360315.0431602,823.58972168,809.084228516,809.084228516,809.487182617,,,
1553360315.0454059,,,,,2390989.0,167979264.0,159794944.0
1553360315.0470591,792.161193848,801.831481934,803.846130371,792.564086914,,,
1553360315.0509582,815.934082031,800.219787598,800.219787598,854.615356445,,,
1553360315.0548570,847.362609863,799.010986328,806.666687012,884.835144043,,,
1553360315.0586958,,,,,,,
1553360315.0587559,828.424926758,804.652038574,810.293029785,831.245422363,,,
1553360315.0587676,,,,,,,
1553360315.0590274,,,,,,,
1553360315.0610051,,,,,2387765.5,167951872.0,159849744.0
1553360315.0626547,794.981689453,812.307678223,806.26373291,792.161193848,,,
1553360315.0665538,806.666687012,807.47253418,805.054931641,823.58972168,,,
1553360315.0704527,846.959716797,805.054931641,799.816833496,868.717956543,,,
1553360315.0743515,841.318664551,808.278381348,798.608032227,844.542114258,,,
1553360315.0766044,,,,,2400659.25,168061472.0,159919040.0
1553360315.0782504,800.622680664,805.054931641,796.593383789,792.161193848,,,
1553360315.0784011,,,,,,,
1553360315.0786610,,,,,,,
1553360315.0821495,798.608032227,799.41394043,797.802185059,821.172180176,,,
1553360315.0860484,838.095214844,805.054931641,803.846130371,872.747253418,,,
1553360315.0899472,842.124511719,809.487182617,799.816833496,855.421264648,,,
1553360315.0922036,,,,,2390183.25,167971216.0,159889232.0
1553360315.0938461,798.20513916,809.084228516,796.593383789,799.010986328,,,
1553360315.0938647,,,,,,,
1553360315.0977452,780.879150391,810.695983887,801.428588867,792.967041016,,,
1553360315.0980346,,,,,,,
1553360315.0982945,,,,,,,
1553360315.1016440,815.934082031,808.681335449,799.41394043,848.168518066,,,
1553360315.1055429,843.73626709,811.098876953,799.816833496,863.076904297,,,
1553360315.1078026,,,,,2398241.75,168050992.0,159879568.0
1553360315.1094418,815.53112793,811.904785156,801.025634766,817.142883301,,,
1553360315.1133409,793.369934082,804.652038574,799.816833496,792.967041016,,,
1553360315.1138728,,,,,,,
1553360315.1138728,,,,,,,
1553360315.1140993,,,,,,,
1553360315.1141214,,,,,,,
1553360315.1141474,,,,,,,
1553360315.1142631,,,,,,,
1553360315.1143241,,,,,,,
1553360315.1143644,,,,,,,
1553360315.1143954,,,,,,,
1553360315.1144280,,,,,,,
1553360315.1145504,,,,,,,
1553360315.1145859,,,,,,,
1553360315.1146116,,,,,,,
1553360315.1146421,,,,,,,
1553360315.1147337,,,,,,,
1553360315.1147802,,,,,,,
1553360315.1147988,,,,,,,
1553360315.1149614,,,,,,,
1553360315.1172397,817.142883301,804.652038574,794.578735352,831.648376465,,,
1553360315.1176682,,,,,,,
1553360315.1179278,,,,,,,
1553360315.1211386,847.765563965,809.084228516,791.355285645,869.523803711,,,
1553360315.1234019,,,,,2399853.5,168042128.0,159915024.0
1553360315.1250374,830.439575195,809.084228516,794.981689453,827.216125488,,,
1553360315.1289365,799.010986328,806.666687012,797.802185059,785.311340332,,,
1553360315.1290336,,,,,,,
1553360315.1328354,821.172180176,805.860778809,794.578735352,825.604370117,,,
1553360315.1367342,865.494506836,808.681335449,797.802185059,877.985351562,,,
1553360315.1373014,,,,,,,
1553360315.1375613,,,,,,,
1553360315.1390011,,,,,2390989.0,167995392.0,159844096.0
1553360315.1406331,854.615356445,810.695983887,798.20513916,863.479858398,,,
1553360315.1445322,811.904785156,803.846130371,790.952392578,808.681335449,,,
1553360315.1484311,815.128234863,796.593383789,792.161193848,812.307678223,,,
1553360315.1523299,861.465209961,795.384643555,798.608032227,865.897460938,,,
1553360315.1546004,,,,,2399047.5,168052608.0,159882784.0
1553360315.1562288,875.164855957,794.175842285,801.831481934,867.912109375,,,
1553360315.1569350,,,,,,,
1553360315.1571946,,,,,,,
1553360315.1601279,831.245422363,793.772888184,802.234436035,809.487182617,,,
1553360315.1640267,809.487182617,795.384643555,800.219787598,797.802185059,,,
1553360315.1642025,,,,,,,
1553360315.1679256,849.780212402,799.010986328,795.384643555,859.047607422,,,
1553360315.1701996,,,,,2394212.5,168082416.0,159911792.0
1553360315.1718245,871.94140625,802.637390137,796.190490723,881.611694336,,,
1553360315.1757236,838.901123047,802.234436035,800.622680664,829.633728027,,,
1553360315.1765685,,,,,,,
1553360315.1768281,,,,,,,
1553360315.1796224,810.293029785,805.860778809,798.20513916,797.399291992,,,
1553360315.1835213,834.871765137,811.904785156,796.996337891,844.945068359,,,
1553360315.1857989,,,,,2395824.25,168148496.0,159954512.0
1553360315.1874201,870.73260498,814.725280762,796.190490723,882.417602539,,,
1553360315.1913192,846.959716797,816.336975098,801.428588867,840.109863281,,,
1553360315.1952181,802.637390137,813.919433594,800.622680664,792.161193848,,,
1553360315.1962020,,,,,,,
1553360315.1964617,,,,,,,
1553360315.1991169,810.695983887,809.487182617,799.41394043,823.186828613,,,
1553360315.1993713,,,,,,,
1553360315.2013981,,,,,2392600.75,168108208.0,159906160.0
1553360315.2030158,854.615356445,807.47253418,801.428588867,873.553100586,,,
1553360315.2069149,850.183166504,805.457885742,802.234436035,842.930419922,,,
1553360315.2108138,797.802185059,805.457885742,798.20513916,788.534790039,,,
1553360315.2147126,792.161193848,805.860778809,790.549438477,807.069580078,,,
1553360315.2153461,,,,,,,
1553360315.2153461,,,,,,,
1553360315.2155724,,,,,,,
1553360315.2155948,,,,,,,
1553360315.2156208,,,,,,,
1553360315.2157362,,,,,,,
1553360315.2157972,,,,,,,
1553360315.2158356,,,,,,,
1553360315.2158377,,,,,,,
1553360315.2158687,,,,,,,
1553360315.2159014,,,,,,,
1553360315.2160234,,,,,,,
1553360315.2160587,,,,,,,
1553360315.2160845,,,,,,,
1553360315.2160950,,,,,,,
1553360315.2161150,,,,,,,
1553360315.2162066,,,,,,,
1553360315.2162528,,,,,,,
1553360315.2162716,,,,,,,
1553360315.2164338,,,,,,,
1553360315.2169974,,,,,2396630.0,168161392.0,159889232.0
1553360315.2186115,836.080566406,806.666687012,790.952392578,863.479858398,,,
1553360315.2225106,853.406616211,811.501831055,796.996337891,865.091552734,,,
1553360315.2264094,821.978027344,811.501831055,803.443237305,815.53112793,,,
1553360315.2303083,803.040283203,809.487182617,801.025634766,807.875488281,,,
1553360315.2325966,,,,,2399047.5,168148496.0,159874720.0
1553360315.2342072,832.857116699,812.307678223,798.608032227,857.838806152,,,
1553360315.2345405,,,,,,,
1553360315.2354691,,,,,,,
1553360315.2357285,,,,,,,
1553360315.2381063,862.67401123,813.919433594,805.054931641,875.567749023,,,
1553360315.2420051,842.124511719,809.487182617,805.860778809,822.783874512,,,
1553360315.2459040,813.516479492,810.695983887,807.875488281,793.772888184,,,
1553360315.2481956,,,,,2399047.5,168150912.0,159915824.0
1553360315.2498028,833.663024902,811.098876953,806.666687012,836.483520508,,,
1553360315.2537019,873.15020752,811.904785156,809.084228516,873.956054688,,,
1553360315.2551024,,,,,,,
1553360315.2553620,,,,,,,
1553360315.2576008,859.85345459,811.098876953,809.890136719,840.109863281,,,
1553360315.2614996,819.157531738,808.681335449,805.860778809,793.772888184,,,
1553360315.2637949,,,,,2405494.5,168140432.0,159987552.0
1553360315.2653985,832.454223633,808.278381348,807.069580078,814.32232666,,,
1553360315.2692976,882.014648438,811.098876953,806.26373291,867.509155273,,,
1553360315.2697093,,,,,,,
1553360315.2731965,896.923095703,817.142883301,807.47253418,857.435913086,,,
1553360315.2747359,,,,,,,
1553360315.2749953,,,,,,,
1553360315.2770953,869.523803711,818.754577637,808.278381348,806.26373291,,,
1553360315.2793941,,,,,2398241.75,168064688.0,159850544.0
1553360315.2809942,858.644714355,817.948730469,813.113525391,811.904785156,,,
1553360315.2848933,900.14654541,815.934082031,811.501831055,865.494506836,,,
1553360315.2887921,919.890136719,810.293029785,806.666687012,873.15020752,,,
1553360315.2926910,877.582397461,805.860778809,806.666687012,827.619018555,,,
1553360315.2943695,,,,,,,
1553360315.2946289,,,,,,,
1553360315.2949934,,,,,2399853.5,168028432.0,159871504.0
1553360315.2965899,847.765563965,813.113525391,813.113525391,802.234436035,,,
1553360315.3004889,878.79119873,817.142883301,815.53112793,842.930419922,,,
1553360315.3043878,910.622680664,816.336975098,809.487182617,875.567749023,,,
1553360315.3048782,,,,,,,
1553360315.3082867,879.194152832,812.710632324,810.695983887,831.245422363,,,
1553360315.3105927,,,,,2391794.75,167996192.0,159786080.0
1553360315.3121855,842.930419922,813.516479492,815.934082031,794.175842285,,,
1553360315.3140030,,,,,,,
1553360315.3142622,,,,,,,
1553360315.3160846,870.329650879,818.754577637,818.351623535,835.274719238,,,
1553360315.3168194,,,,,,,
1553360315.3168194,,,,,,,
1553360315.3170457,,,,,,,
1553360315.3170681,,,,,,,
1553360315.3170941,,,,,,,
1553360315.3172095,,,,,,,
1553360315.3172703,,,,,,,
1553360315.3173108,,,,,,,
1553360315.3173418,,,,,,,
1553360315.3173745,,,,,,,
1553360315.3174963,,,,,,,
1553360315.3175318,,,,,,,
1553360315.3175576,,,,,,,
1553360315.3175879,,,,,,,
1553360315.3176794,,,,,,,
1553360315.3177257,,,,,,,
1553360315.3177443,,,,,,,
1553360315.3179064,,,,,,,
1553360315.3199835,904.981689453,813.113525391,819.963378906,882.820495605,,,
1553360315.3238823,889.26739502,806.666687012,820.769226074,855.018310547,,,
1553360315.3261919,,,,,2391794.75,167950256.0,159815904.0
1553360315.3277812,854.615356445,807.875488281,815.128234863,795.384643555,,,
1553360315.3316803,859.450561523,808.681335449,815.128234863,815.128234863,,,
1553360315.3336365,,,,,,,
1553360315.3338957,,,,,,,
1553360315.3355792,900.952392578,805.860778809,814.725280762,874.761901855,,,
1553360315.3394780,904.175842285,800.219787598,810.695983887,867.509155273,,,
1553360315.3400471,,,,,,,
1553360315.3417912,,,,,2393406.5,167884976.0,159795744.0
1553360315.3433769,863.479858398,800.622680664,809.487182617,811.904785156,,,
1553360315.3472760,859.450561523,806.26373291,809.890136719,813.919433594,,,
1553360315.3511748,898.131896973,809.890136719,811.098876953,875.164855957,,,
1553360315.3532701,,,,,,,
1553360315.3535292,,,,,,,
1553360315.3550737,914.249084473,812.307678223,811.098876953,882.820495605,,,
1553360315.3573904,,,,,2396630.0,167884176.0,159799776.0
1553360315.3589725,879.194152832,815.53112793,806.26373291,824.798522949,,,
1553360315.3628716,849.377319336,815.934082031,798.20513916,796.190490723,,,
1553360315.3667705,881.611694336,815.53112793,796.190490723,842.124511719,,,
1553360315.3706694,917.875488281,815.53112793,796.996337891,872.747253418,,,
1553360315.3729033,,,,,,,
1553360315.3729897,,,,,2386153.75,167873696.0,159762704.0
1553360315.3731625,,,,,,,
1553360315.3745682,890.073242188,817.545776367,799.41394043,830.036621094,,,
1553360315.3752160,,,,,,,
1553360315.3784673,844.945068359,812.307678223,802.637390137,796.190490723,,,
1553360315.3823662,856.630065918,808.681335449,807.47253418,840.109863281,,,
1553360315.3862650,896.520141602,817.545776367,811.501831055,883.626403809,,,
1553360315.3885887,,,,,2387765.5,167876112.0,159827984.0
1553360315.3901639,885.238098145,814.32232666,809.487182617,852.197814941,,,
1553360315.3925369,,,,,,,
1553360315.3927960,,,,,,,
1553360315.3940630,837.289367676,809.890136719,811.098876953,798.608032227,,,
1553360315.3979619,828.021972656,811.501831055,811.904785156,811.904785156,,,
1553360315.4018607,861.868103027,811.501831055,809.084228516,867.106201172,,,
1553360315.4041879,,,,,2389377.25,167868864.0,159757872.0
1553360315.4057596,867.509155273,812.307678223,812.307678223,855.018310547,,,
1553360315.4096587,821.575073242,808.681335449,809.084228516,799.41394043,,,
1553360315.4103849,,,,,,,
1553360315.4121704,,,,,,,
1553360315.4124296,,,,,,,
1553360315.4135575,800.219787598,808.681335449,801.428588867,812.710632324,,,
1553360315.4174564,841.318664551,815.934082031,803.443237305,865.494506836,,,
1553360315.4182925,,,,,,,
1553360315.4182925,,,,,,,
1553360315.4185188,,,,,,,
1553360315.4185417,,,,,,,
1553360315.4185674,,,,,,,
1553360315.4186828,,,,,,,
1553360315.4187436,,,,,,,
1553360315.4187839,,,,,,,
1553360315.4188151,,,,,,,
1553360315.4188476,,,,,,,
1553360315.4189694,,,,,,,
1553360315.4190047,,,,,,,
1553360315.4190304,,,,,,,
